step,Gt,Sm_avg,Sm_std,Sm_cls_avg,Sm_task_avg,TaskHead_Sm_task,TaskAccuracy,Rm_avg,Rm_std,lambda_max_est,gamma_t,noise_std,module_loss_avg,meta_loss,cls_norm,cls_density,TaskAcc_Recent
52000,1595.0478515625,1595.0479278564453,1775.4268875653997,453.7915210723877,1141.25634765625,4565.025390625,0.0,57.854248046875,3.0312849354942912,-103.61625671386719,0.10450635850429535,0.010000000000000002,-46785.205078125,220.69825744628906,94.3884506225586,0.048828125,0.0
52100,1778.2703857421875,1778.2704019546509,2584.508633807426,1686.3562498092651,91.91415405273438,367.6566162109375,0.0,-222.18600463867188,2.752173670607785,,0.1040600836277008,0.010000000000000002,177845.68359375,0.0,99.29646301269531,0.048828125,0.0
52200,3488.789306640625,3488.789346218109,5852.771816821936,86.54560542106628,3402.24365234375,13608.974609375,0.0,-1.73211669921875,0.24672064331710114,,0.1041509360074997,0.010000000000000002,1408.5334167480469,0.0,73.69278717041016,0.048828125,0.0
52300,3227.15771484375,3227.157913208008,2543.4760644108264,1635.2056393623352,1591.9522705078125,6367.80908203125,0.0,0.52001953125,10.109646889333606,,0.10329002141952515,0.010000000000000002,-468.92083740234375,0.0,91.71843719482422,0.048828125,0.02
52400,3652.802490234375,3652.802536010742,2880.0674120169656,1681.4067287445068,1971.395751953125,7885.5830078125,0.0,74.54388427734375,8.713108085470266,,0.10329002141952515,0.010000000000000002,-59622.0361328125,0.0,86.80809783935547,0.048828125,0.0
52500,2549.405029296875,2549.4049072265625,1684.388360669934,1786.1703882217407,763.2344970703125,3052.93798828125,0.0,274.786376953125,7.00923745287815,,0.10329002141952515,0.010000000000000002,-222115.0234375,0.0,87.2592544555664,0.048828125,0.0
52600,1958.967529296875,1958.967514038086,2115.014321396443,600.7294135093689,1358.2381591796875,5432.95263671875,0.0,28.94793701171875,0.3678015738171333,,0.10328544676303864,0.010000000000000002,-23239.93359375,0.0,98.21370697021484,0.048828125,0.0
52700,4729.0263671875,4729.026186943054,7892.226410797006,134.49549961090088,4594.53076171875,18378.123046875,0.0,-64.999755859375,0.9222326393158289,,0.1032722219824791,0.010000000000000002,51986.4736328125,0.0,89.25646209716797,0.048828125,0.02
52800,660.7767944335938,660.776798248291,831.2714613469929,144.58011054992676,516.1967163085938,2064.786865234375,0.0,1319.8914794921875,0.8033868871064334,,0.10320939123630524,0.010000000000000002,-1070193.5625,0.0,95.08804321289062,0.048828125,0.0
52900,3058.240478515625,3058.240487098694,2504.1416294573364,1539.3528814315796,1518.8875732421875,6075.55029296875,0.0,67.41448974609375,7.935826602721624,,0.10320942103862762,0.010000000000000002,-54831.33203125,0.0,91.12232208251953,0.048828125,0.0
53000,1781.3958740234375,1781.3958730697632,2159.990344469427,1745.7157254219055,35.68014907836914,142.72059631347656,0.0,-6.688934326171875,5.304887377645452,-103.61625671386719,0.10320942103862762,0.010000000000000002,5447.482147216797,246.48223876953125,89.58849334716797,0.048828125,0.01
53100,7689.57763671875,7689.577702999115,9300.56801940528,1840.4187197685242,5849.1591796875,23396.63671875,0.0,0.1375732421875,4.6083470556099115,,0.10314705222845078,0.010000000000000002,-156.05331420898438,0.0,88.79508972167969,0.048828125,0.0
53200,2016.2484130859375,2016.2484512329102,2371.8505194417125,1834.8488545417786,181.39959716796875,725.598388671875,0.0,11.77532958984375,12.141480072237167,,0.10314705222845078,0.010000000000000002,-9585.408752441406,0.0,99.44638061523438,0.048828125,0.0
53300,2341.891357421875,2341.891266822815,2534.52940081736,1730.0127992630005,611.8784790039062,2447.513916015625,0.0,-35.97235107421875,3.132856061328153,,0.10314656794071198,0.010000000000000002,28791.4677734375,0.0,94.19758605957031,0.048828125,0.01
53400,1760.625244140625,1760.6252212524414,2643.75308434781,182.27942609786987,1578.3458251953125,6313.38330078125,0.0,1421.572509765625,0.7674927020890882,,0.10260455310344696,0.010000000000000002,-1161868.625,0.0,92.2013931274414,0.048828125,0.01
53500,1211.541748046875,1211.5417971611023,1806.3694222120344,134.64182949066162,1076.9000244140625,4307.60009765625,0.0,1631.0982666015625,0.8658538477982043,,0.10255308449268341,0.010000000000000002,-1323997.28125,0.0,96.9273452758789,0.048828125,0.0
53600,1685.6202392578125,1685.6202239990234,2021.5534049446385,1596.0220441818237,89.59818267822266,358.3927307128906,0.0,8.438751220703125,13.047304682416055,,0.1024557501077652,0.010000000000000002,-6794.704025268555,0.0,93.16020965576172,0.048828125,0.0
53700,1860.2235107421875,1860.223563194275,2328.9097211898174,1729.8584089279175,130.3651580810547,521.4606323242188,0.0,7.15289306640625,12.12263252600524,,0.10245576500892639,0.010000000000000002,-5888.878421783447,0.0,92.39401245117188,0.048828125,0.01
53800,2160.099609375,2160.0994911193848,2524.291854292375,1934.51633644104,225.58316040039062,902.3326416015625,0.0,-111.23858642578125,0.36682542744617286,,0.10245576500892639,0.010000000000000002,90156.65625,0.0,91.23649597167969,0.048828125,0.01
53900,2736.45947265625,2736.4596061706543,2373.961998524342,1980.5672821998596,755.892333984375,3023.5693359375,0.0,-106.91375732421875,14.239020226510114,,0.10245576500892639,0.010000000000000002,86789.638671875,0.0,90.5909423828125,0.048828125,0.0
54000,829.3453979492188,829.3454570770264,1222.8772900997237,828.9018535614014,0.4436033368110657,1.7744133472442627,0.0,549.871337890625,18.37162190510931,-103.61625671386719,0.10245542228221893,0.010000000000000002,-440962.6953125,114.7520980834961,91.8967056274414,0.048828125,0.0
54100,1969.1717529296875,1969.1717948913574,1812.4594130243022,1546.1652464866638,423.0065612792969,1692.0262451171875,0.0,-100.79248046875,10.119347538734976,,0.10239886492490768,0.010000000000000002,81559.541015625,0.0,91.03412628173828,0.048828125,0.0
54200,1739.920166015625,1739.9201793670654,2310.5960982566035,1726.4631333351135,13.457045555114746,53.828182220458984,0.0,116.52783203125,7.610291506602391,,0.10239897668361664,0.010000000000000002,-95029.09765625,0.0,92.39363098144531,0.048828125,0.0
54300,1654.9666748046875,1654.9666805267334,1866.6072601365506,1547.7502012252808,107.21647644042969,428.86590576171875,0.0,73.20330810546875,0.8687975024025244,,0.10239902883768082,0.010000000000000002,-58568.52734375,0.0,96.69738006591797,0.048828125,0.03
54400,5921.109375,5921.109185218811,6835.149126089604,1719.0326318740845,4202.07666015625,16808.306640625,0.0,-1031.722412109375,1.2163558087091888,,0.10239206999540329,0.010000000000000002,829046.421875,0.0,98.05621337890625,0.048828125,0.0
54500,1909.735595703125,1909.73548412323,2565.362308742452,1654.6826076507568,255.05288696289062,1020.2115478515625,0.0,-865.7576293945312,2.668706907001475,,0.1023944765329361,0.010000000000000002,699506.453125,0.0,98.66815948486328,0.048828125,0.0
54600,3252.6591796875,3252.659231185913,3181.3650201495157,1503.2199993133545,1749.439208984375,6997.7568359375,0.0,-1116.3453369140625,0.7413960000908362,,0.09833668172359467,0.010000000000000002,898090.203125,0.0,97.11371612548828,0.048828125,0.0
54700,4046.14453125,4046.14467048645,4515.8386305877275,1290.1591157913208,2755.985595703125,11023.9423828125,0.0,185.5360107421875,1.5292143379242102,,0.0933619812130928,0.010000000000000002,-148451.75,0.0,99.16642761230469,0.048828125,0.01
54800,1485.65576171875,1485.6557312011719,1973.8556352028536,276.39930486679077,1209.2564697265625,4837.02587890625,0.0,232.16537475585938,5.404762062876719,,0.09137262403964996,0.010000000000000002,-187639.171875,0.0,94.65333557128906,0.048828125,0.01
54900,1851.436767578125,1851.4368438720703,2355.6821542209827,1509.3990354537964,342.0378112792969,1368.1512451171875,0.0,55.237335205078125,4.497814075025192,,0.08993862569332123,0.010000000000000002,-44501.8798828125,0.0,99.15937042236328,0.048828125,0.0
55000,9156.333984375,9156.334526062012,12700.388138892316,1405.0765933990479,7751.2578125,31005.03125,0.0,-1.95703125,4.711755887079541,-103.61625671386719,0.08926019072532654,0.010000000000000002,1550.9559326171875,1266.9130859375,88.8862075805664,0.048828125,0.0
55100,5967.1748046875,5967.175064086914,6750.680908211253,1632.6637601852417,4334.51123046875,17338.044921875,0.0,-4.28564453125,3.4699792659865634,,0.15153546631336212,0.010000000000000002,3466.8645935058594,0.0,88.38349151611328,0.048828125,0.0
55200,2505.195556640625,2505.195595741272,1796.670952791713,1684.5537223815918,820.641845703125,3282.5673828125,0.0,83.625244140625,2.85414531217137,,0.15153546631336212,0.010000000000000002,-67742.353515625,0.0,88.00575256347656,0.048828125,0.0
55300,1014.4744262695312,1014.4744758605957,1601.5016307481321,975.2090582847595,39.265419006347656,157.06167602539062,0.0,270.37548828125,1.7509204655526212,,0.15141718089580536,0.010000000000000002,-221674.46875,0.0,99.71973419189453,0.048828125,0.0
55400,1323.4658203125,1323.465742111206,1248.518626635592,655.1291189193726,668.3366088867188,2673.346435546875,0.0,284.329345703125,0.867202419290135,,0.15021243691444397,0.010000000000000002,-226771.0546875,0.0,99.65762329101562,0.048828125,0.01
55500,2334.818359375,2334.818350791931,2488.5774554268555,839.2349071502686,1495.58349609375,5982.333984375,0.0,-679.6084899902344,2.2518485482128274,,0.1118510514497757,0.010000000000000002,555254.515625,0.0,95.91935729980469,0.048828125,0.0
55600,1155.695068359375,1155.6950302124023,1506.3541438004384,223.3463649749756,932.3486938476562,3729.394775390625,0.0,696.8816528320312,7.152162826422773,,0.10907768458127975,0.010000000000000002,-560406.671875,0.0,87.16483306884766,0.048828125,0.0
55700,4385.11083984375,4385.110995292664,6720.250876058817,391.30189275741577,3993.80908203125,15975.236328125,0.0,-245.7921142578125,0.21806784260776882,,0.11127793788909912,0.010000000000000002,201860.32421875,0.0,99.0582046508789,0.048828125,0.0
55800,4899.0400390625,4899.040266036987,8162.8868349090035,146.27417039871216,4752.76611328125,19011.064453125,0.0,-2.2076416015625,0.5062589356140101,,0.10198763012886047,0.010000000000000002,1811.0403442382812,0.0,99.4587173461914,0.048828125,0.01
55900,274.36376953125,274.36376094818115,351.49043883910093,59.68783950805664,214.67591857910156,858.7036743164062,0.0,1.2070999145507812,0.420905304770307,,0.09964017570018768,0.010000000000000002,-962.5712432861328,0.0,84.9884262084961,0.048828125,0.0
56000,3152.326904296875,3152.3269386291504,4766.246280399719,309.25419092178345,2843.07275390625,11372.291015625,0.0,215.50958251953125,0.046861765900685096,-103.61625671386719,0.09503238648176193,0.010000000000000002,-176430.30859375,436.170654296875,87.4407730102539,0.048828125,0.0
56100,1003.6553955078125,1003.6553821563721,1546.1480641339372,89.12799549102783,914.5274047851562,3658.109619140625,0.0,2.935760498046875,0.6022992553369488,,0.09348756074905396,0.010000000000000002,-2351.805450439453,0.0,96.99685668945312,0.048828125,0.0
56200,1015.7034912109375,1015.7034606933594,927.4129512469423,366.3842420578003,649.3192138671875,2597.27685546875,0.0,-161.39163208007812,2.8935836344122987,,0.0898863822221756,0.010000000000000002,130339.9765625,0.0,83.1122817993164,0.048828125,0.03
56300,2482.377197265625,2482.3771934509277,3940.117345316895,162.54846715927124,2319.82861328125,9279.314453125,0.0,-74.506103515625,2.0980039127307,,0.09060227870941162,0.010000000000000002,60364.4814453125,0.0,92.72447204589844,0.048828125,0.0
56400,2909.31689453125,2909.316895008087,4949.167297554811,44.87991666793823,2864.43701171875,11457.748046875,0.0,262.29522705078125,5.312683574576177,,0.08645770698785782,0.010000000000000002,-214120.4609375,0.0,90.74761199951172,0.048828125,0.0
56500,3710.109130859375,3710.1091871261597,5921.542536520131,226.47694396972656,3483.63232421875,13934.529296875,0.0,3.31378173828125,1.0866075736547176,,0.08581459522247314,0.010000000000000002,-2696.9527587890625,0.0,91.62962341308594,0.048828125,0.0
56600,2045.977294921875,2045.9773273468018,3090.491848030486,207.23540878295898,1838.741943359375,7354.9677734375,0.0,-19.0404052734375,0.8883122104090605,,0.08540498465299606,0.010000000000000002,15432.032958984375,0.0,99.84916687011719,0.048828125,0.0
56700,3277.08935546875,3277.0894498825073,5336.833772737448,154.7720708847046,3122.3173828125,12489.26953125,0.0,28.7442626953125,0.23171752502364554,,0.08421602845191956,0.010000000000000002,-23063.212890625,0.0,98.47484588623047,0.048828125,0.01
56800,2681.02099609375,2681.0208892822266,3406.6633198286154,544.7029447555542,2136.31787109375,8545.271484375,0.0,-39.72015380859375,3.8876678012582615,,0.08420863747596741,0.010000000000000002,31517.5439453125,0.0,87.25713348388672,0.048828125,0.0
56900,570.7564697265625,570.7564396858215,426.49357601207424,471.94167947769165,98.81475830078125,395.259033203125,0.0,227.37989807128906,9.568314010769443,,0.08415728807449341,0.010000000000000002,-184997.16015625,0.0,91.2060775756836,0.048828125,0.0
57000,576.0067749023438,576.0067272186279,595.3836827532064,544.6437067985535,31.363021850585938,125.45208740234375,0.0,-42.658721923828125,11.252749954043944,-103.61625671386719,0.08413290232419968,0.010000000000000002,34679.03271484375,79.69898223876953,99.89219665527344,0.048828125,0.0
57100,190.68624877929688,190.6862497329712,90.99992006616199,182.61366271972656,8.072587013244629,32.290348052978516,0.0,-49.291648864746094,0.15087411561940473,,0.08406652510166168,0.010000000000000002,39288.462890625,0.0,97.38727569580078,0.048828125,0.0
57200,2586.341552734375,2586.3415756225586,3828.0205484760872,288.8665289878845,2297.47509765625,9189.900390625,0.0,460.2410888671875,9.681698499410007,,0.08399443328380585,0.010000000000000002,-373865.9375,0.0,90.00025939941406,0.048828125,0.0
57300,621.369873046875,621.3698883056641,397.10142694992044,373.849892616272,247.51998901367188,990.0799560546875,0.0,62.77711486816406,0.48838612455393393,,0.08389179408550262,0.010000000000000002,-50609.087890625,0.0,99.91007995605469,0.048828125,0.0
57400,164.09194946289062,164.09194946289062,103.77982556433092,84.14027214050293,79.95167541503906,319.80670166015625,0.0,2.5849456787109375,0.23866043665310785,,0.08389173448085785,0.010000000000000002,-2119.4718017578125,0.0,70.62171936035156,0.048828125,0.01
57500,241.27947998046875,241.2794713973999,229.10862882298377,87.87345600128174,153.40602111816406,613.6240844726562,0.0,-0.6225013732910156,0.45976476226310337,,0.0837305337190628,0.010000000000000002,501.75037002563477,0.0,96.47382354736328,0.048828125,0.01
57600,1627.2813720703125,1627.2814102172852,2657.821755554517,73.23356413841248,1554.0478515625,6216.19140625,0.0,8.135223388671875,0.44544631532723145,,0.08563399314880371,0.010000000000000002,-6591.010498046875,0.0,75.30721282958984,0.048828125,0.01
57700,951.854248046875,951.8542366027832,856.8775742173164,359.09408044815063,592.7601318359375,2371.04052734375,0.0,-162.68972778320312,0.35810070638036007,,0.08311043679714203,0.010000000000000002,132443.087890625,0.0,95.93518829345703,0.048828125,0.01
57800,1548.4298095703125,1548.429859161377,2351.150466468594,149.84615898132324,1398.583740234375,5594.3349609375,0.0,-19.702362060546875,0.7668717964977128,,0.08312051743268967,0.010000000000000002,16051.315673828125,0.0,93.44749450683594,0.048828125,0.0
57900,1325.7830810546875,1325.7831010818481,1172.2015849154184,641.6994161605835,684.0836791992188,2736.334716796875,0.0,-37.4163818359375,0.7194590129480878,,0.08294598758220673,0.010000000000000002,30596.57177734375,0.0,98.79763793945312,0.048828125,0.0
58000,1058.696044921875,1058.6960906982422,989.0890330002735,394.7013120651245,663.9947509765625,2655.97900390625,0.0,87.77877807617188,9.650953409759957,-103.61625671386719,0.0827532410621643,0.010000000000000002,-71752.943359375,146.48611450195312,93.5899429321289,0.048828125,0.0
58100,415.0752868652344,415.0752773284912,645.9503147500212,412.95337104797363,2.121906280517578,8.487625122070312,0.0,715.609375,14.347186143175074,,0.08278299868106842,0.010000000000000002,-569028.765625,0.0,98.50457763671875,0.048828125,0.0
58200,1211.5289306640625,1211.5288753509521,1066.533701421159,511.1247363090515,700.4041137695312,2801.616455078125,0.0,29.28179931640625,10.902774252331202,,0.08249753713607788,0.010000000000000002,-23649.9638671875,0.0,99.9215316772461,0.048828125,0.0
58300,3433.01953125,3433.0194129943848,3639.0150614162503,1093.3123631477356,2339.70703125,9358.828125,0.0,3.68768310546875,9.349750705596708,,0.0824999213218689,0.010000000000000002,-2972.313674926758,0.0,92.71054077148438,0.048828125,0.01
58400,1625.85595703125,1625.8560428619385,1237.6834072264762,1119.881850719452,505.97418212890625,2023.896728515625,0.0,11.9644775390625,9.34984556329713,,0.08249892294406891,0.010000000000000002,-9451.9638671875,0.0,92.22428131103516,0.048828125,0.0
58500,2603.86376953125,2603.8638639450073,2065.5866343664616,1447.4210052490234,1156.44287109375,4625.771484375,0.0,-152.66162109375,0.7601534483682534,,0.08249866217374802,0.010000000000000002,122861.4609375,0.0,99.97129821777344,0.048828125,0.0
58600,2496.206787109375,2496.2067499160767,1952.292827291465,1369.7970628738403,1126.40966796875,4505.638671875,0.0,5.90228271484375,8.271659673344255,,0.08250007033348083,0.010000000000000002,-4783.7690353393555,0.0,91.9030532836914,0.048828125,0.01
58700,1220.4130859375,1220.4131546020508,1291.8295261901967,939.6821293830872,280.73101806640625,1122.924072265625,0.0,111.78427124023438,2.129917998681345,,0.08243757486343384,0.010000000000000002,-88476.166015625,0.0,99.71241760253906,0.048828125,0.01
58800,3421.6044921875,3421.604461669922,3739.5603991447088,1044.9649419784546,2376.639404296875,9506.5576171875,0.0,-447.2301025390625,0.7374573303260522,,0.08243906497955322,0.010000000000000002,365097.171875,0.0,99.62171936035156,0.048828125,0.0
58900,1860.478271484375,1860.478183746338,2126.2393257774597,521.2952070236206,1339.1829833984375,5356.73193359375,0.0,75.506591796875,0.5367966452409177,,0.0824391096830368,0.010000000000000002,-61835.8642578125,0.0,99.24340057373047,0.048828125,0.01
59000,7642.8662109375,7642.866382598877,11038.625763479884,994.7581286430359,6648.1083984375,26592.43359375,0.0,7.8021240234375,12.535776416585684,-103.61625671386719,0.0824330598115921,0.010000000000000002,-6257.3566970825195,1057.5025634765625,96.5878677368164,0.048828125,0.01
59100,5816.48583984375,5816.485969543457,9382.945053051619,304.88072299957275,5511.60546875,22046.421875,0.0,292.9560546875,0.8424752814178644,,0.082466259598732,0.010000000000000002,-234581.7109375,0.0,90.77863311767578,0.048828125,0.0
59200,1977.04736328125,1977.0473175048828,1934.7111151196618,662.5865206718445,1314.4608154296875,5257.84326171875,0.0,-17.960845947265625,2.6027939310220423,,0.08244118094444275,0.010000000000000002,14678.23388671875,0.0,91.13516235351562,0.048828125,0.0
59300,2194.906494140625,2194.906463623047,899.1050667606519,1694.7356038093567,500.1708679199219,2000.6834716796875,0.0,-665.8060607910156,1.217860396568163,,0.08246776461601257,0.010000000000000002,540192.453125,0.0,86.45612335205078,0.048828125,0.0
59400,5856.53955078125,5856.539474487305,7580.914080165163,1178.9183549880981,4677.62109375,18710.484375,0.0,-2.0504150390625,0.3423137788872321,,0.08246570825576782,0.010000000000000002,1662.5364379882812,0.0,99.98198699951172,0.048828125,0.0
59500,2975.2587890625,2975.2587356567383,2962.871890669831,1087.479856967926,1887.7789306640625,7551.11572265625,0.0,-0.331787109375,8.671422809117814,,0.08246776461601257,0.010000000000000002,237.7974853515625,0.0,95.20205688476562,0.048828125,0.0
59600,760.179443359375,760.1794128417969,414.84986991877355,484.6185894012451,275.5608215332031,1102.2432861328125,0.0,-25.074859619140625,0.14552436004864786,,0.08241000771522522,0.010000000000000002,19657.3642578125,0.0,99.71919250488281,0.048828125,0.0
59700,2213.9072265625,2213.9073791503906,2562.6512822973987,573.4679431915283,1640.439453125,6561.7578125,0.0,-35.36993408203125,11.481225986402388,,0.08241003751754761,0.010000000000000002,28103.63134765625,0.0,99.74297332763672,0.048828125,0.0
59800,93.60919952392578,93.60920143127441,70.88317316666917,93.60919857025146,3.044506684091175e-06,1.21780267363647e-05,1.0,12.47662353515625,0.6412909110781196,,0.08230322599411011,0.010000000000000002,-10185.9697265625,0.0,98.08858489990234,0.048828125,0.01
59900,1938.62744140625,1938.627456665039,3015.97482044516,155.46812057495117,1783.1593017578125,7132.63720703125,0.0,170.05419921875,4.804107975318668,,0.08211253583431244,0.010000000000000002,-136491.01171875,0.0,97.4915542602539,0.048828125,0.0
60000,1984.0577392578125,1984.057746887207,1682.7086691722823,1308.8005228042603,675.2572021484375,2701.02880859375,0.0,-121.93496704101562,0.3563140039399684,-103.61625671386719,0.08192881941795349,0.010000000000000002,97851.234375,274.5234680175781,93.669921875,0.048828125,0.01
60100,2532.5078125,2532.5076122283936,2250.1528765508046,1189.0694274902344,1343.438232421875,5373.7529296875,0.0,-15.82159423828125,9.573465239624895,,0.1516355723142624,0.010000000000000002,12561.87271118164,0.0,99.96334075927734,0.048828125,0.0
60200,3097.8388671875,3097.839065551758,3056.7253333494164,1180.663064956665,1917.176025390625,7668.7041015625,0.0,-9.7362060546875,7.870634597562543,,0.15163342654705048,0.010000000000000002,7827.0860595703125,0.0,99.980224609375,0.048828125,0.01
60300,1685.0369873046875,1685.0369453430176,1749.1773931956209,1315.9505109786987,369.08642578125,1476.345703125,0.0,-12.745849609375,6.565395381235838,,0.15163341164588928,0.010000000000000002,10313.462463378906,0.0,99.98078918457031,0.048828125,0.0
60400,69.47795867919922,69.47795629501343,42.53570538176753,67.72589921951294,1.7520571947097778,7.008228778839111,0.0,7.688699722290039,0.3360001636475624,,0.11156374216079712,0.010000000000000002,-6226.0181884765625,0.0,81.60747528076172,0.048828125,0.01
60500,149.47198486328125,149.47197723388672,177.33794158061016,39.45985126495361,110.01212310791016,440.0484924316406,0.0,-10.137237548828125,1.4452095397396543,,0.0918954461812973,0.010000000000000002,8203.28564453125,0.0,87.6424789428711,0.048828125,0.01
60600,60.95972442626953,60.959723472595215,62.81910527158413,23.42704486846924,37.532676696777344,150.13070678710938,0.0,-1.4510612487792969,0.8019835288273585,,0.08624926209449768,0.010000000000000002,1190.5048065185547,0.0,90.72965240478516,0.048828125,0.02
60700,41.32219696044922,41.32219696044922,28.38428463599774,24.449379920959473,16.872817993164062,67.49127197265625,0.0,-0.8238439559936523,1.0146492932277733,,0.09382961690425873,0.010000000000000002,676.2202072143555,0.0,92.27751159667969,0.048828125,0.02
60800,2263.93994140625,2263.93994808197,3844.1550309665145,39.03883981704712,2224.901123046875,8899.6044921875,0.0,40.82489013671875,3.452876722355859,,0.08822931349277496,0.010000000000000002,-32966.38134765625,0.0,95.04170227050781,0.048828125,0.0
60900,1805.907958984375,1805.9079914093018,2840.6377111023103,131.11926746368408,1674.7886962890625,6699.15478515625,0.0,-65.38137817382812,0.5848672653307134,,0.09496316313743591,0.010000000000000002,52628.8505859375,0.0,98.19214630126953,0.048828125,0.0
61000,330.1875915527344,330.18759202957153,518.9832727812595,25.586339473724365,304.60125732421875,1218.405029296875,0.0,-2.9842910766601562,0.15518078405089278,-103.61625671386719,0.09530332684516907,0.010000000000000002,2432.4703979492188,45.68629455566406,69.07917022705078,0.048828125,0.01
61100,1129.81103515625,1129.8110389709473,1479.744099121682,1129.5301094055176,0.28092941641807556,1.1237176656723022,0.0,2.8516845703125,4.649683867784547,,0.09163235127925873,0.010000000000000002,-2312.768196105957,0.0,93.39911651611328,0.048828125,0.02
61200,1462.06640625,1462.0663414001465,1938.929410219298,1351.1696004867554,110.89674377441406,443.58697509765625,0.0,-20.375732421875,0.1202689352056993,,0.09163271635770798,0.010000000000000002,16526.522216796875,0.0,96.05300903320312,0.048828125,0.0
61300,1954.5240478515625,1954.5240650177002,1952.7029689368721,1380.5135202407837,574.0105590820312,2296.042236328125,0.0,-15.172393798828125,0.11011369353235492,,0.09163272380828857,0.010000000000000002,12153.8310546875,0.0,96.63101196289062,0.048828125,0.01
61400,6652.017578125,6652.017358779907,8706.230024423696,1321.193675994873,5330.82373046875,21323.294921875,0.0,1.9964599609375,4.970530729170918,,0.09163272380828857,0.010000000000000002,-1648.4808959960938,0.0,99.7095718383789,0.048828125,0.0
61500,2320.887451171875,2320.8874015808105,2251.8916154853882,1358.5881581306458,962.2992553710938,3849.197021484375,0.0,-4.633544921875,0.26156269943977145,,0.09163185954093933,0.010000000000000002,3702.4750366210938,0.0,99.99241638183594,0.048828125,0.0
61600,3167.62646484375,3167.6265964508057,3113.447478386515,1444.4762897491455,1723.1502685546875,6892.60107421875,0.0,6.860107421875,7.579349037497757,,0.09163270145654678,0.010000000000000002,-5612.71240234375,0.0,99.59715270996094,0.048828125,0.0
61700,793.0236206054688,793.0236263275146,1214.375952410208,75.51884889602661,717.5047607421875,2870.01904296875,0.0,-7.9900054931640625,0.9156224777385079,,0.09485334157943726,0.010000000000000002,6386.28857421875,0.0,98.15413665771484,0.048828125,0.02
61800,4914.7294921875,4914.729729175568,8484.512989696184,15.504261255264282,4899.2255859375,19596.90234375,0.0,1.8936767578125,0.12870836964478397,,0.09042812883853912,0.010000000000000002,-1518.5437927246094,0.0,73.03864288330078,0.048828125,0.0
61900,373.6076354980469,373.60762453079224,605.5944402633796,22.46635389328003,351.1412658691406,1404.5650634765625,0.0,-2.1293716430664062,0.8477324186700875,,0.08729946613311768,0.010000000000000002,1728.3004150390625,0.0,87.1854248046875,0.048828125,0.0
62000,2979.520263671875,2979.5203580856323,5107.599365724195,27.771607875823975,2951.748779296875,11806.9951171875,0.0,0.0555419921875,0.25337312922753935,-103.61625671386719,0.08747094869613647,0.010000000000000002,-43.3905029296875,412.26031494140625,88.20004272460938,0.048828125,0.01
62100,432.69854736328125,432.69855642318726,654.449540110846,47.03752279281616,385.6610412597656,1542.6441650390625,0.0,-13.087730407714844,0.702331813274493,,0.08885322511196136,0.010000000000000002,10538.101806640625,0.0,94.59423828125,0.048828125,0.02
62200,854.8764038085938,854.8763847351074,1066.4904421710912,191.38440132141113,663.4920043945312,2653.968017578125,0.0,-117.60655212402344,1.6946537727667617,,0.09042114019393921,0.010000000000000002,95352.966796875,0.0,98.03034973144531,0.048828125,0.0
62300,2767.412109375,2767.4120960235596,4727.807359700013,33.5122332572937,2733.89990234375,10935.599609375,0.0,-3.03521728515625,0.34462182612509024,,0.09084019064903259,0.010000000000000002,2468.9434814453125,0.0,87.27954864501953,0.048828125,0.0
62400,1278.781982421875,1278.7820892333984,1524.8435053805824,1151.4238557815552,127.35823822021484,509.4329528808594,0.0,18.63494873046875,9.038039786964443,,0.08546354621648788,0.010000000000000002,-15309.168212890625,0.0,95.30526733398438,0.048828125,0.0
62500,2344.6767578125,2344.6766624450684,3570.7617735893305,218.9740686416626,2125.70263671875,8502.810546875,0.0,485.43023681640625,4.005180310164523,,0.08541756868362427,0.010000000000000002,-394708.4140625,0.0,96.75204467773438,0.048828125,0.0
62600,1160.703125,1160.7031021118164,1226.881412683366,349.98131465911865,810.7218017578125,3242.88720703125,0.0,-161.4253692626953,1.1305514967178214,,0.08565957099199295,0.010000000000000002,130917.74609375,0.0,97.42598724365234,0.048828125,0.01
62700,133.36529541015625,133.3653016090393,214.79110652154776,9.93885087966919,123.42645263671875,493.705810546875,0.0,-1.5850601196289062,0.027010396004780293,,0.08993732184171677,0.010000000000000002,1266.0293579101562,0.0,64.75371551513672,0.048828125,0.0
62800,1315.2197265625,1315.219871520996,1637.8090985887086,1227.562129020691,87.65774536132812,350.6309814453125,0.0,30.003082275390625,6.8518620871239575,,0.09274375438690186,0.010000000000000002,-24263.40185546875,0.0,94.4843978881836,0.048828125,0.0
62900,1442.4190673828125,1442.4191513061523,1842.5511374809446,1381.9987926483154,60.42035675048828,241.68142700195312,0.0,3.171600341796875,9.129561491485848,,0.09274004399776459,0.010000000000000002,-2700.6616821289062,0.0,93.93241882324219,0.048828125,0.01
63000,4761.888671875,4761.888702392578,5255.5504183365765,1420.1564664840698,3341.732177734375,13366.9287109375,0.0,5.7142333984375,4.583572666645732,-103.61625671386719,0.09274010360240936,0.010000000000000002,-4592.019287109375,658.8771362304688,93.04463195800781,0.048828125,0.01
63100,3979.01220703125,3979.012149810791,4105.809572650931,1342.0531182289124,2636.958984375,10547.8359375,0.0,1.07391357421875,2.7322081965620617,,0.09273575246334076,0.010000000000000002,-858.4791717529297,0.0,94.2116470336914,0.048828125,0.0
